E:\simulator\data\IMG\center_2019_11_23_12_41_52_510.jpg, E:\simulator\data\IMG\left_2019_11_23_12_41_52_510.jpg, E:\simulator\data\IMG\right_2019_11_23_12_41_52_510.jpg, 0, 1, 0, 30.19047
E:\simulator\data\IMG\center_2019_11_23_12_41_52_615.jpg, E:\simulator\data\IMG\left_2019_11_23_12_41_52_615.jpg, E:\simulator\data\IMG\right_2019_11_23_12_41_52_615.jpg, 0, 1, 0, 30.19029
E:\simulator\data\IMG\center_2019_11_23_12_41_52_719.jpg, E:\simulator\data\IMG\left_2019_11_23_12_41_52_719.jpg, E:\simulator\data\IMG\right_2019_11_23_12_41_52_719.jpg, 0, 1, 0, 30.19066
E:\simulator\data\IMG\center_2019_11_23_12_41_52_820.jpg, E:\simulator\data\IMG\left_2019_11_23_12_41_52_820.jpg, E:\simulator\data\IMG\right_2019_11_23_12_41_52_820.jpg, -0.208557, 1, 0, 30.1791
E:\simulator\data\IMG\center_2019_11_23_12_41_52_921.jpg, E:\simulator\data\IMG\left_2019_11_23_12_41_52_921.jpg, E:\simulator\data\IMG\right_2019_11_23_12_41_52_921.jpg, 0, 1, 0, 30.18972
E:\simulator\data\IMG\center_2019_11_23_12_41_53_026.jpg, E:\simulator\data\IMG\left_2019_11_23_12_41_53_026.jpg, E:\simulator\data\IMG\right_2019_11_23_12_41_53_026.jpg, 0, 1, 0, 30.19022
E:\simulator\data\IMG\center_2019_11_23_12_41_53_131.jpg, E:\simulator\data\IMG\left_2019_11_23_12_41_53_131.jpg, E:\simulator\data\IMG\right_2019_11_23_12_41_53_131.jpg, 0, 1, 0, 30.19029
E:\simulator\data\IMG\center_2019_11_23_12_41_53_235.jpg, E:\simulator\data\IMG\left_2019_11_23_12_41_53_235.jpg, E:\simulator\data\IMG\right_2019_11_23_12_41_53_235.jpg, 0, 1, 0, 30.19031
E:\simulator\data\IMG\center_2019_11_23_12_41_53_338.jpg, E:\simulator\data\IMG\left_2019_11_23_12_41_53_338.jpg, E:\simulator\data\IMG\right_2019_11_23_12_41_53_338.jpg, -0.0445458, 1, 0, 30.18985
E:\simulator\data\IMG\center_2019_11_23_12_41_53_442.jpg, E:\simulator\data\IMG\left_2019_11_23_12_41_53_442.jpg, E:\simulator\data\IMG\right_2019_11_23_12_41_53_442.jpg, -0.05089349, 1, 0, 30.19057
E:\simulator\data\IMG\center_2019_11_23_12_41_53_543.jpg, E:\simulator\data\IMG\left_2019_11_23_12_41_53_543.jpg, E:\simulator\data\IMG\right_2019_11_23_12_41_53_543.jpg, -0.1219374, 1, 0, 30.1878
E:\simulator\data\IMG\center_2019_11_23_12_41_53_647.jpg, E:\simulator\data\IMG\left_2019_11_23_12_41_53_647.jpg, E:\simulator\data\IMG\right_2019_11_23_12_41_53_647.jpg, -0.0308181, 1, 0, 30.19031
E:\simulator\data\IMG\center_2019_11_23_12_41_53_750.jpg, E:\simulator\data\IMG\left_2019_11_23_12_41_53_750.jpg, E:\simulator\data\IMG\right_2019_11_23_12_41_53_750.jpg, -0.0530676, 1, 0, 30.19059
E:\simulator\data\IMG\center_2019_11_23_12_41_53_851.jpg, E:\simulator\data\IMG\left_2019_11_23_12_41_53_851.jpg, E:\simulator\data\IMG\right_2019_11_23_12_41_53_851.jpg, -0.2139906, 1, 0, 30.18207
E:\simulator\data\IMG\center_2019_11_23_12_41_53_952.jpg, E:\simulator\data\IMG\left_2019_11_23_12_41_53_952.jpg, E:\simulator\data\IMG\right_2019_11_23_12_41_53_952.jpg, -0.0152931, 1, 0, 30.18972
E:\simulator\data\IMG\center_2019_11_23_12_41_54_052.jpg, E:\simulator\data\IMG\left_2019_11_23_12_41_54_052.jpg, E:\simulator\data\IMG\right_2019_11_23_12_41_54_052.jpg, -0.2512518, 1, 0, 30.17825
E:\simulator\data\IMG\center_2019_11_23_12_41_54_156.jpg, E:\simulator\data\IMG\left_2019_11_23_12_41_54_156.jpg, E:\simulator\data\IMG\right_2019_11_23_12_41_54_156.jpg, 0, 1, 0, 30.1891
E:\simulator\data\IMG\center_2019_11_23_12_41_54_257.jpg, E:\simulator\data\IMG\left_2019_11_23_12_41_54_257.jpg, E:\simulator\data\IMG\right_2019_11_23_12_41_54_257.jpg, 0, 1, 0, 30.19013
E:\simulator\data\IMG\center_2019_11_23_12_41_54_359.jpg, E:\simulator\data\IMG\left_2019_11_23_12_41_54_359.jpg, E:\simulator\data\IMG\right_2019_11_23_12_41_54_359.jpg, 0, 1, 0, 30.19028
E:\simulator\data\IMG\center_2019_11_23_12_41_54_461.jpg, E:\simulator\data\IMG\left_2019_11_23_12_41_54_461.jpg, E:\simulator\data\IMG\right_2019_11_23_12_41_54_461.jpg, 0, 1, 0, 30.19032
E:\simulator\data\IMG\center_2019_11_23_12_41_54_564.jpg, E:\simulator\data\IMG\left_2019_11_23_12_41_54_564.jpg, E:\simulator\data\IMG\right_2019_11_23_12_41_54_564.jpg, -0.0811749, 1, 0, 30.1888
E:\simulator\data\IMG\center_2019_11_23_12_41_54_665.jpg, E:\simulator\data\IMG\left_2019_11_23_12_41_54_665.jpg, E:\simulator\data\IMG\right_2019_11_23_12_41_54_665.jpg, -0.3858411, 1, 0, 30.15748
E:\simulator\data\IMG\center_2019_11_23_12_41_54_768.jpg, E:\simulator\data\IMG\left_2019_11_23_12_41_54_768.jpg, E:\simulator\data\IMG\right_2019_11_23_12_41_54_768.jpg, -0.453273, 1, 0, 30.17291
E:\simulator\data\IMG\center_2019_11_23_12_41_54_872.jpg, E:\simulator\data\IMG\left_2019_11_23_12_41_54_872.jpg, E:\simulator\data\IMG\right_2019_11_23_12_41_54_872.jpg, -0.1423746, 1, 0, 30.19365
E:\simulator\data\IMG\center_2019_11_23_12_41_54_973.jpg, E:\simulator\data\IMG\left_2019_11_23_12_41_54_973.jpg, E:\simulator\data\IMG\right_2019_11_23_12_41_54_973.jpg, 0, 1, 0, 30.188
E:\simulator\data\IMG\center_2019_11_23_12_41_55_076.jpg, E:\simulator\data\IMG\left_2019_11_23_12_41_55_076.jpg, E:\simulator\data\IMG\right_2019_11_23_12_41_55_076.jpg, 0.1196544, 1, 0, 30.18279
E:\simulator\data\IMG\center_2019_11_23_12_41_55_179.jpg, E:\simulator\data\IMG\left_2019_11_23_12_41_55_179.jpg, E:\simulator\data\IMG\right_2019_11_23_12_41_55_179.jpg, 0.2867529, 1, 0, 30.16752
E:\simulator\data\IMG\center_2019_11_23_12_41_55_279.jpg, E:\simulator\data\IMG\left_2019_11_23_12_41_55_279.jpg, E:\simulator\data\IMG\right_2019_11_23_12_41_55_279.jpg, 0, 1, 0, 30.18761
E:\simulator\data\IMG\center_2019_11_23_12_41_55_381.jpg, E:\simulator\data\IMG\left_2019_11_23_12_41_55_381.jpg, E:\simulator\data\IMG\right_2019_11_23_12_41_55_381.jpg, 0, 1, 0, 30.19081
E:\simulator\data\IMG\center_2019_11_23_12_41_55_487.jpg, E:\simulator\data\IMG\left_2019_11_23_12_41_55_487.jpg, E:\simulator\data\IMG\right_2019_11_23_12_41_55_487.jpg, -0.0444291, 1, 0, 30.18861
E:\simulator\data\IMG\center_2019_11_23_12_41_55_591.jpg, E:\simulator\data\IMG\left_2019_11_23_12_41_55_591.jpg, E:\simulator\data\IMG\right_2019_11_23_12_41_55_591.jpg, -0.2043774, 1, 0, 30.18229
E:\simulator\data\IMG\center_2019_11_23_12_41_55_695.jpg, E:\simulator\data\IMG\left_2019_11_23_12_41_55_695.jpg, E:\simulator\data\IMG\right_2019_11_23_12_41_55_695.jpg, 0, 1, 0, 30.18914
E:\simulator\data\IMG\center_2019_11_23_12_41_55_799.jpg, E:\simulator\data\IMG\left_2019_11_23_12_41_55_799.jpg, E:\simulator\data\IMG\right_2019_11_23_12_41_55_799.jpg, 0.1838226, 1, 0, 30.17768
E:\simulator\data\IMG\center_2019_11_23_12_41_55_903.jpg, E:\simulator\data\IMG\left_2019_11_23_12_41_55_903.jpg, E:\simulator\data\IMG\right_2019_11_23_12_41_55_903.jpg, 0.3229406, 1, 0, 30.17153
E:\simulator\data\IMG\center_2019_11_23_12_41_56_008.jpg, E:\simulator\data\IMG\left_2019_11_23_12_41_56_008.jpg, E:\simulator\data\IMG\right_2019_11_23_12_41_56_008.jpg, 0, 1, 0, 30.18769
E:\simulator\data\IMG\center_2019_11_23_12_41_56_109.jpg, E:\simulator\data\IMG\left_2019_11_23_12_41_56_109.jpg, E:\simulator\data\IMG\right_2019_11_23_12_41_56_109.jpg, -0.09179249, 1, 0, 30.18569
E:\simulator\data\IMG\center_2019_11_23_12_41_56_212.jpg, E:\simulator\data\IMG\left_2019_11_23_12_41_56_212.jpg, E:\simulator\data\IMG\right_2019_11_23_12_41_56_212.jpg, -0.2844162, 1, 0, 30.16868
E:\simulator\data\IMG\center_2019_11_23_12_41_56_313.jpg, E:\simulator\data\IMG\left_2019_11_23_12_41_56_313.jpg, E:\simulator\data\IMG\right_2019_11_23_12_41_56_313.jpg, 0, 1, 0, 30.18912
E:\simulator\data\IMG\center_2019_11_23_12_41_56_417.jpg, E:\simulator\data\IMG\left_2019_11_23_12_41_56_417.jpg, E:\simulator\data\IMG\right_2019_11_23_12_41_56_417.jpg, 0, 1, 0, 30.18987
E:\simulator\data\IMG\center_2019_11_23_12_41_56_518.jpg, E:\simulator\data\IMG\left_2019_11_23_12_41_56_518.jpg, E:\simulator\data\IMG\right_2019_11_23_12_41_56_518.jpg, -0.2723754, 1, 0, 30.17439
E:\simulator\data\IMG\center_2019_11_23_12_41_56_623.jpg, E:\simulator\data\IMG\left_2019_11_23_12_41_56_623.jpg, E:\simulator\data\IMG\right_2019_11_23_12_41_56_623.jpg, -0.1458111, 1, 0, 30.19096
E:\simulator\data\IMG\center_2019_11_23_12_41_56_727.jpg, E:\simulator\data\IMG\left_2019_11_23_12_41_56_727.jpg, E:\simulator\data\IMG\right_2019_11_23_12_41_56_727.jpg, 0, 1, 0, 30.18943
E:\simulator\data\IMG\center_2019_11_23_12_41_56_828.jpg, E:\simulator\data\IMG\left_2019_11_23_12_41_56_828.jpg, E:\simulator\data\IMG\right_2019_11_23_12_41_56_828.jpg, 0, 1, 0, 30.19024
E:\simulator\data\IMG\center_2019_11_23_12_41_56_933.jpg, E:\simulator\data\IMG\left_2019_11_23_12_41_56_933.jpg, E:\simulator\data\IMG\right_2019_11_23_12_41_56_933.jpg, 0, 1, 0, 30.19031
E:\simulator\data\IMG\center_2019_11_23_12_41_57_037.jpg, E:\simulator\data\IMG\left_2019_11_23_12_41_57_037.jpg, E:\simulator\data\IMG\right_2019_11_23_12_41_57_037.jpg, -0.227256, 1, 0, 30.17702
E:\simulator\data\IMG\center_2019_11_23_12_41_57_138.jpg, E:\simulator\data\IMG\left_2019_11_23_12_41_57_138.jpg, E:\simulator\data\IMG\right_2019_11_23_12_41_57_138.jpg, 0, 1, 0, 30.18961
E:\simulator\data\IMG\center_2019_11_23_12_41_57_242.jpg, E:\simulator\data\IMG\left_2019_11_23_12_41_57_242.jpg, E:\simulator\data\IMG\right_2019_11_23_12_41_57_242.jpg, -0.2748975, 1, 0, 30.17467
E:\simulator\data\IMG\center_2019_11_23_12_41_57_344.jpg, E:\simulator\data\IMG\left_2019_11_23_12_41_57_344.jpg, E:\simulator\data\IMG\right_2019_11_23_12_41_57_344.jpg, -0.01265639, 1, 0, 30.18989
E:\simulator\data\IMG\center_2019_11_23_12_41_57_446.jpg, E:\simulator\data\IMG\left_2019_11_23_12_41_57_446.jpg, E:\simulator\data\IMG\right_2019_11_23_12_41_57_446.jpg, 0, 1, 0, 30.19006
E:\simulator\data\IMG\center_2019_11_23_12_41_57_549.jpg, E:\simulator\data\IMG\left_2019_11_23_12_41_57_549.jpg, E:\simulator\data\IMG\right_2019_11_23_12_41_57_549.jpg, -0.1920732, 1, 0, 30.18221
E:\simulator\data\IMG\center_2019_11_23_12_41_57_650.jpg, E:\simulator\data\IMG\left_2019_11_23_12_41_57_650.jpg, E:\simulator\data\IMG\right_2019_11_23_12_41_57_650.jpg, 0, 1, 0, 30.18997
E:\simulator\data\IMG\center_2019_11_23_12_41_57_753.jpg, E:\simulator\data\IMG\left_2019_11_23_12_41_57_753.jpg, E:\simulator\data\IMG\right_2019_11_23_12_41_57_753.jpg, 0, 1, 0, 30.19025
E:\simulator\data\IMG\center_2019_11_23_12_41_57_855.jpg, E:\simulator\data\IMG\left_2019_11_23_12_41_57_855.jpg, E:\simulator\data\IMG\right_2019_11_23_12_41_57_855.jpg, -0.1050873, 1, 0, 30.18796
E:\simulator\data\IMG\center_2019_11_23_12_41_57_956.jpg, E:\simulator\data\IMG\left_2019_11_23_12_41_57_956.jpg, E:\simulator\data\IMG\right_2019_11_23_12_41_57_956.jpg, -0.07919135, 1, 0, 30.1904
E:\simulator\data\IMG\center_2019_11_23_12_41_58_057.jpg, E:\simulator\data\IMG\left_2019_11_23_12_41_58_057.jpg, E:\simulator\data\IMG\right_2019_11_23_12_41_58_057.jpg, 0, 1, 0, 30.1901
E:\simulator\data\IMG\center_2019_11_23_12_41_58_161.jpg, E:\simulator\data\IMG\left_2019_11_23_12_41_58_161.jpg, E:\simulator\data\IMG\right_2019_11_23_12_41_58_161.jpg, 0, 1, 0, 30.19028
E:\simulator\data\IMG\center_2019_11_23_12_41_58_264.jpg, E:\simulator\data\IMG\left_2019_11_23_12_41_58_264.jpg, E:\simulator\data\IMG\right_2019_11_23_12_41_58_264.jpg, -0.0448713, 1, 0, 30.18997
E:\simulator\data\IMG\center_2019_11_23_12_41_58_366.jpg, E:\simulator\data\IMG\left_2019_11_23_12_41_58_366.jpg, E:\simulator\data\IMG\right_2019_11_23_12_41_58_366.jpg, -0.09296517, 1, 0, 30.18967
E:\simulator\data\IMG\center_2019_11_23_12_41_58_468.jpg, E:\simulator\data\IMG\left_2019_11_23_12_41_58_468.jpg, E:\simulator\data\IMG\right_2019_11_23_12_41_58_468.jpg, -0.1945521, 1, 0, 30.18319
E:\simulator\data\IMG\center_2019_11_23_12_41_58_569.jpg, E:\simulator\data\IMG\left_2019_11_23_12_41_58_569.jpg, E:\simulator\data\IMG\right_2019_11_23_12_41_58_569.jpg, 0, 1, 0, 30.18979
